Date_Heure,Year,Month,Day,Temp_max,Temp_min,Temp_ave,Precipitation_mm
2015-03-18,2015,3,18,-7.9,-14.7,-11.3,0
2015-03-19,2015,3,19,-3.6,-19.7,-11.7,0
2015-03-20,2015,3,20,1.7,-21.9,-10.1,0
2015-03-21,2015,3,21,1.2,-11.3,-5.1,7.7
2015-03-22,2015,3,22,-11.3,-18.2,-14.8,0.2
2015-03-23,2015,3,23,-4.4,-15.7,-10.1,0
2015-03-24,2015,3,24,-0.1,-16,-8.1,0
2015-03-25,2015,3,25,5.6,-17.9,-6.2,0.6
2015-03-26,2015,3,26,5,1.1,3.1,0.9
2015-03-27,2015,3,27,3.2,-7.2,-2,0
2015-03-28,2015,3,28,-1,-13.3,-7.2,0
2015-03-29,2015,3,29,1.9,-15.8,-7,0
2015-03-30,2015,3,30,1,-7,-3,8.5
2015-03-31,2015,3,31,1,-8.3,-3.7,0
2015-04-01,2015,4,1,-1.2,-16.8,-9,0
2015-04-02,2015,4,2,0.2,-17,-8.4,4.8
2015-04-03,2015,4,3,9.9,0,5,2.5
2015-04-04,2015,4,4,3,-14.8,-5.9,6.5
2015-04-05,2015,4,5,-3.6,-17.2,-10.4,0
2015-04-06,2015,4,6,2.2,-19.3,-8.6,0
2015-04-07,2015,4,7,4,-8.3,-2.2,0
2015-04-08,2015,4,8,4.7,-12.2,-3.8,0
2015-04-09,2015,4,9,6,-0.7,2.7,3.8
2015-04-10,2015,4,10,6.9,0.5,3.7,33.1
2015-04-11,2015,4,11,6.5,1.8,4.2,0.2
2015-04-12,2015,4,12,11.3,-0.7,5.3,0
2015-04-13,2015,4,13,19.6,-1.8,8.9,0.3
2015-04-14,2015,4,14,13.3,1.7,7.5,1.3
2015-04-15,2015,4,15,11.3,-2.9,4.2,0
2015-04-16,2015,4,16,12.5,-4.2,4.2,0
2015-04-17,2015,4,17,18.4,-1.3,8.6,1
2015-04-18,2015,4,18,8.2,-3.5,2.4,0.6
2015-04-19,2015,4,19,12.2,-0.2,6,0
2015-04-20,2015,4,20,8.8,2.7,5.8,11.7
2015-04-21,2015,4,21,7.6,-0.9,3.4,16
2015-04-22,2015,4,22,12.6,-2.2,5.2,13.4
2015-04-23,2015,4,23,6.5,2.1,4.3,10.5
2015-04-24,2015,4,24,5.4,1,3.2,0
2015-04-25,2015,4,25,7.7,1.7,4.7,1
2015-04-26,2015,4,26,8.5,0.4,4.5,2.9
2015-04-27,2015,4,27,12,1.5,6.8,2.2
2015-04-28,2015,4,28,17.2,4,10.6,0.2
2015-04-29,2015,4,29,11.7,4.9,8.3,0
2015-04-30,2015,4,30,12.4,1.7,7.1,0
2015-05-01,2015,5,1,15.9,1.3,8.6,0
2015-05-02,2015,5,2,21.9,1,11.5,0
2015-05-03,2015,5,3,24,4.6,14.3,0
2015-05-04,2015,5,4,27.3,4.1,15.7,2.5
2015-05-05,2015,5,5,18.8,3,10.9,0
2015-05-06,2015,5,6,20.1,0.5,10.3,0
2015-05-07,2015,5,7,25,5,15,0
2015-05-08,2015,5,8,16.1,8.9,12.5,0
2015-05-09,2015,5,9,22.8,9,15.9,1.2
2015-05-10,2015,5,10,16.5,9.8,13.2,19.3
2015-05-11,2015,5,11,11,6.3,8.7,7.9
2015-05-12,2015,5,12,20.7,7.5,14.1,24
2015-05-13,2015,5,13,16.7,4.3,10.5,0
2015-05-14,2015,5,14,20.1,1.1,10.6,0
2015-05-15,2015,5,15,20.9,1.2,11.1,0
2015-05-16,2015,5,16,18,10.4,14.2,0
2015-05-17,2015,5,17,22.1,8.8,15.5,0
2015-05-18,2015,5,18,23.4,9,16.2,12.3
2015-05-19,2015,5,19,24.9,11.3,18.1,0.5
2015-05-20,2015,5,20,13.4,6.3,9.9,0
2015-05-21,2015,5,21,17.3,5.3,11.3,0
2015-05-22,2015,5,22,12.5,-0.2,6.2,3.4
2015-05-23,2015,5,23,14.7,-0.5,7.1,0
2015-05-24,2015,5,24,21.1,8,14.6,0
2015-05-25,2015,5,25,21.8,13.1,17.5,2.7
2015-05-26,2015,5,26,26.3,15,20.7,11
2015-05-27,2015,5,27,25.7,14,19.9,10.8
2015-05-28,2015,5,28,22.7,12.6,17.7,0.7
2015-05-29,2015,5,29,23.5,9.1,16.3,0
2015-05-30,2015,5,30,27.9,10,19,9
2015-05-31,2015,5,31,15.1,8.4,11.8,0
2015-06-01,2015,6,1,17.5,8.6,13.1,0
2015-06-02,2015,6,2,11.6,6.1,8.9,5.2
2015-06-03,2015,6,3,15.4,3.5,9.5,0
2015-06-04,2015,6,4,22.2,3.9,13.1,0
2015-06-05,2015,6,5,16.7,7.9,12.3,8.6
2015-06-06,2015,6,6,19.3,5.6,12.5,0
2015-06-07,2015,6,7,19.8,2.8,11.3,0
2015-06-08,2015,6,8,15.3,11.6,13.5,31.9
2015-06-09,2015,6,9,22.9,12.8,17.9,1.5
2015-06-10,2015,6,10,23.5,12.2,17.9,21.2
2015-06-11,2015,6,11,20.8,14.9,17.9,4.4
2015-06-12,2015,6,12,24.3,12.5,18.4,0
2015-06-13,2015,6,13,25.7,9.9,17.8,0
2015-06-14,2015,6,14,21.4,6.8,14.1,0
2015-06-15,2015,6,15,23.5,8.7,16.1,0
2015-06-16,2015,6,16,19.1,7.5,13.3,18.9
2015-06-17,2015,6,17,21.5,5.1,13.3,0
2015-06-18,2015,6,18,25.4,11.8,18.6,7.2
2015-06-19,2015,6,19,19.9,8.9,14.4,0
2015-06-20,2015,6,20,22.8,7,14.9,0
2015-06-21,2015,6,21,19.4,14.8,17.1,0
2015-06-22,2015,6,22,22,13.3,17.7,0
2015-06-23,2015,6,23,19.2,14.7,17,20.7
2015-06-24,2015,6,24,21.7,9.2,15.5,0
2015-06-25,2015,6,25,22.1,6.7,14.4,0
2015-06-26,2015,6,26,20.8,5.9,13.4,0
2015-06-27,2015,6,27,25.1,8.5,16.8,0
2015-06-28,2015,6,28,18.9,11.7,15.3,12.9
2015-06-29,2015,6,29,18.4,11.7,15.1,3.6
2015-06-30,2015,6,30,25.3,10.4,17.9,0.4
2015-07-01,2015,7,1,18,15.3,16.7,51.9
2015-07-02,2015,7,2,19.1,10.6,14.9,0.3
2015-07-03,2015,7,3,25.4,10.8,18.1,0
2015-07-04,2015,7,4,24.5,9.2,16.9,0
2015-07-05,2015,7,5,25.5,14.6,20.1,0
2015-07-06,2015,7,6,27.4,12.5,20,0
2015-07-07,2015,7,7,28.6,12.3,20.5,2.7
2015-07-08,2015,7,8,23.5,12.1,17.8,9.8
2015-07-09,2015,7,9,24.9,11.1,18,0
2015-07-10,2015,7,10,27.3,11.3,19.3,0
2015-07-11,2015,7,11,27,10.6,18.8,12.1
2015-07-12,2015,7,12,27.1,12.3,19.7,0
2015-07-13,2015,7,13,28.7,11.8,20.3,0
2015-07-14,2015,7,14,29.7,15.6,22.7,10.6
2015-07-15,2015,7,15,21,6.6,13.8,0.6
2015-07-16,2015,7,16,23.8,6.2,15,0
2015-07-17,2015,7,17,25,8.6,16.8,0
2015-07-18,2015,7,18,17.9,15.7,16.8,12.2
2015-07-19,2015,7,19,19.7,15.3,17.5,15
2015-07-20,2015,7,20,25.8,15.1,20.5,0.6
2015-07-21,2015,7,21,22.1,13.7,17.9,5.1
2015-07-22,2015,7,22,18.7,12.6,15.7,0
2015-07-23,2015,7,23,22.9,14.2,18.6,0
2015-07-24,2015,7,24,18.7,14.1,16.4,0.2
2015-07-25,2015,7,25,22.5,14.3,18.4,0
2015-07-26,2015,7,26,22.9,15.8,19.4,12.3
2015-07-27,2015,7,27,28.2,15.6,21.9,1.1
2015-07-28,2015,7,28,29.6,13.6,21.6,0
2015-07-29,2015,7,29,29.9,14.6,22.3,0
2015-07-30,2015,7,30,28,16.3,22.2,11.4
2015-07-31,2015,7,31,25.5,16.7,21.1,9.4
2015-08-01,2015,8,1,22.7,13.1,17.9,0.7
2015-08-02,2015,8,2,24.6,12.8,18.7,0
2015-08-03,2015,8,3,23.9,15.2,19.6,5.1
2015-08-04,2015,8,4,24.9,12.8,18.9,0
2015-08-05,2015,8,5,21.4,11.9,16.7,2.5
2015-08-06,2015,8,6,21,11.8,16.4,5
2015-08-07,2015,8,7,22.4,11.3,16.9,0
2015-08-08,2015,8,8,24,10.3,17.2,0
2015-08-09,2015,8,9,23.6,14.5,19.1,0
2015-08-10,2015,8,10,27.1,12.4,19.8,0
2015-08-11,2015,8,11,19.1,15.5,17.3,76.4
2015-08-12,2015,8,12,22.2,15,18.6,0.4
2015-08-13,2015,8,13,20.1,14.3,17.2,0
2015-08-14,2015,8,14,23.5,11.8,17.7,0
2015-08-15,2015,8,15,26.7,16,21.4,0
2015-08-16,2015,8,16,28.4,15.2,21.8,0
2015-08-17,2015,8,17,29.9,19.7,24.8,0
2015-08-18,2015,8,18,25.2,17.1,21.2,0
2015-08-19,2015,8,19,26.6,17.2,21.9,0
2015-08-20,2015,8,20,31,15.9,23.5,0
2015-08-21,2015,8,21,24.2,14.2,19.2,27.9
2015-08-22,2015,8,22,25.5,12.6,19.1,0
2015-08-23,2015,8,23,26.8,14,20.4,0
2015-08-24,2015,8,24,24.7,18.9,21.8,0
2015-08-25,2015,8,25,23.4,14.7,19.1,13.7
2015-08-26,2015,8,26,23.3,12.4,17.9,0
2015-08-27,2015,8,27,23.3,12.2,17.8,0
2015-08-28,2015,8,28,21.9,10.2,16.1,0
2015-08-29,2015,8,29,21.9,12.7,17.3,0
2015-08-30,2015,8,30,24.9,16.5,20.7,0
2015-08-31,2015,8,31,26.5,11.1,18.8,0
2015-09-01,2015,9,1,23.7,10.9,17.3,0
2015-09-02,2015,9,2,25.5,17.4,21.5,25.4
2015-09-03,2015,9,3,26.8,11,18.9,0
2015-09-04,2015,9,4,22.8,9.8,16.3,0
2015-09-05,2015,9,5,26.5,9.7,18.1,0
2015-09-06,2015,9,6,28.1,10.1,19.1,2.7
2015-09-07,2015,9,7,28.4,19.5,24,1.2
2015-09-08,2015,9,8,22.5,16,19.3,0
2015-09-09,2015,9,9,27.4,15.5,21.5,0.9
2015-09-10,2015,9,10,23.2,13.4,18.3,0
2015-09-11,2015,9,11,22,12.5,17.3,0
2015-09-12,2015,9,12,20.6,14,17.3,0
2015-09-13,2015,9,13,16.2,12.5,14.4,17.2
2015-09-14,2015,9,14,16,11.6,13.8,24.1
2015-09-15,2015,9,15,23.4,11.4,17.4,0
2015-09-16,2015,9,16,26.5,13,19.8,0
2015-09-17,2015,9,17,26.7,17.2,22,0
2015-09-18,2015,9,18,26.4,14.2,20.3,0
2015-09-19,2015,9,19,27.9,12.9,20.4,0
2015-09-20,2015,9,20,20.1,5.6,12.9,0.6
2015-09-21,2015,9,21,20.3,4,12.2,0
2015-09-22,2015,9,22,21.4,7.1,14.3,0
2015-09-23,2015,9,23,22.3,5.6,14,0
2015-09-24,2015,9,24,18.9,6.8,12.9,0
2015-09-25,2015,9,25,14.5,3.8,9.2,0
2015-09-26,2015,9,26,16,1.2,8.6,0
2015-09-27,2015,9,27,20.9,0.5,10.7,0
2015-09-28,2015,9,28,20.1,6.7,13.4,0
2015-09-29,2015,9,29,22,12.8,17.4,18.3
2015-09-30,2015,9,30,13.2,5.7,9.5,0
2015-10-01,2015,10,1,12.9,3,8,0
2015-10-02,2015,10,2,11.8,2.4,7.1,0
2015-10-03,2015,10,3,12,-0.3,5.9,0
2015-10-04,2015,10,4,14.2,-1.5,6.4,0
2015-10-05,2015,10,5,15,2.8,8.9,0
2015-10-06,2015,10,6,12.6,8,10.3,0
2015-10-07,2015,10,7,15.4,1.1,8.3,0
2015-10-08,2015,10,8,10.3,-0.9,4.7,0
2015-10-09,2015,10,9,6.7,-0.1,3.3,7.5
2015-10-10,2015,10,10,8,-1.1,3.5,0.3
2015-10-11,2015,10,11,10.6,4.1,7.4,15.2
2015-10-12,2015,10,12,21.4,7.7,14.6,0
2015-10-13,2015,10,13,19.8,6.4,13.1,3.1
2015-10-14,2015,10,14,12.5,1.4,7,0.5
2015-10-15,2015,10,15,9.5,-1.2,4.2,9.9
2015-10-16,2015,10,16,9,-2.6,3.2,5.9
2015-10-17,2015,10,17,6.9,-2.5,2.2,0
2015-10-18,2015,10,18,3.4,-5.3,-1,0.2
2015-10-19,2015,10,19,4.2,-7.9,-1.9,0
2015-10-20,2015,10,20,13.2,-3.1,5.1,0
2015-10-21,2015,10,21,7,-4.6,1.2,0.9
2015-10-22,2015,10,22,11.5,2.4,7,7.2
2015-10-23,2015,10,23,7.4,-3.5,2,0
2015-10-24,2015,10,24,9.3,-4.8,2.3,0.7
2015-10-25,2015,10,25,11.3,-0.6,5.4,23.3
2015-10-26,2015,10,26,5.3,-3.6,0.9,0
2015-10-27,2015,10,27,9.3,-3.3,3,0
2015-10-28,2015,10,28,7.6,-4.6,1.5,22.2
2015-10-29,2015,10,29,11.2,5.5,8.4,16.5
2015-10-30,2015,10,30,6.7,-2.6,2.1,1.2
2015-10-31,2015,10,31,5.6,-4.4,0.6,0
2015-11-01,2015,11,1,8.7,1.8,5.3,8.5
2015-11-02,2015,11,2,10,1.2,5.6,0.2
2015-11-03,2015,11,3,6.9,2.5,4.7,5.6
2015-11-04,2015,11,4,13.5,1.4,7.5,0
2015-11-05,2015,11,5,8.6,-0.4,4.1,0
2015-11-06,2015,11,6,17.1,4.9,11,6.9
2015-11-07,2015,11,7,9.9,1.1,5.5,0
2015-11-08,2015,11,8,5.2,-1.3,2,0
2015-11-09,2015,11,9,11.9,1.7,6.8,0
2015-11-10,2015,11,10,11.2,-2.6,4.3,0
2015-11-11,2015,11,11,7,3.3,5.2,0
2015-11-12,2015,11,12,6,4.5,5.3,14.3
2015-11-13,2015,11,13,8.3,2.6,5.5,9.4
2015-11-14,2015,11,14,3.6,-0.3,1.7,0
2015-11-15,2015,11,15,3.2,-1,1.1,0
2015-11-16,2015,11,16,4.2,-2.5,0.9,0
2015-11-17,2015,11,17,4.9,-5.9,-0.5,0
2015-11-18,2015,11,18,3.4,-6.2,-1.4,0
2015-11-19,2015,11,19,7.4,2,4.7,25.6
2015-11-20,2015,11,20,9.2,-1.1,4.1,9.4
2015-11-21,2015,11,21,4,-4.6,-0.3,0
2015-11-22,2015,11,22,8.6,-0.3,4.2,0.5
2015-11-23,2015,11,23,0.2,-8.7,-4.3,0
2015-11-24,2015,11,24,-1.7,-10.1,-5.9,0
2015-11-25,2015,11,25,-0.5,-11.9,-6.2,0
2015-11-26,2015,11,26,9.9,-4.3,2.8,0.3
2015-11-27,2015,11,27,10.2,0.6,5.4,21.3
2015-11-28,2015,11,28,0.9,-4.2,-1.7,0
2015-11-29,2015,11,29,0,-10.5,-5.3,0
2015-11-30,2015,11,30,-5,-12.7,-8.9,0.2
2015-12-01,2015,12,1,0,-9.6,-4.8,0.2
2015-12-02,2015,12,2,3.1,-0.1,1.5,5.7
2015-12-03,2015,12,3,2.8,-1.1,0.9,8.2
2015-12-04,2015,12,4,2.3,-1.3,0.5,1.1
2015-12-05,2015,12,5,4.2,-0.5,1.9,0
2015-12-06,2015,12,6,3.4,1.3,2.4,0
2015-12-07,2015,12,7,5.4,-0.1,2.7,0
2015-12-08,2015,12,8,1.7,-3.6,-1,0
2015-12-09,2015,12,9,1.8,-0.5,0.7,0
2015-12-10,2015,12,10,3.6,1.2,2.4,2.7
2015-12-11,2015,12,11,7.1,1.3,4.2,1.6
2015-12-12,2015,12,12,6.6,-0.1,3.3,0
2015-12-13,2015,12,13,5.2,-2.2,1.5,0
2015-12-14,2015,12,14,1.5,-1.6,-0.1,12.4
2015-12-15,2015,12,15,1.6,-2.2,-0.3,19.7
2015-12-16,2015,12,16,-0.8,-3.4,-2.1,0
2015-12-17,2015,12,17,1.2,-1.4,-0.1,16.4
2015-12-18,2015,12,18,2.7,-2.2,0.3,0.2
2015-12-19,2015,12,19,0.4,-7.9,-3.8,0.4
2015-12-20,2015,12,20,-4.4,-7.6,-6,0
2015-12-21,2015,12,21,-1.2,-5.6,-3.4,9.4
2015-12-22,2015,12,22,0.7,-2.3,-0.8,5.4
2015-12-23,2015,12,23,3.3,0.1,1.7,4.5
2015-12-24,2015,12,24,10.9,1.6,6.3,17
2015-12-25,2015,12,25,6.3,0.5,3.4,0
2015-12-26,2015,12,26,2.9,-3,-0.1,0
2015-12-27,2015,12,27,-0.3,-11.1,-5.7,9
2015-12-28,2015,12,28,-9.9,-18.3,-14.1,0.2
2015-12-29,2015,12,29,-8.8,-13.5,-11.2,17.6
2015-12-30,2015,12,30,-5.1,-9,-7.1,3.1
2015-12-31,2015,12,31,-3,-5.2,-4.1,1.4
2016-01-01,2016,1,1,-1.6,-9,-5.3,0
2016-01-02,2016,1,2,-1.4,-4.9,-3.2,1.8
2016-01-03,2016,1,3,-0.5,-12.8,-6.7,7.2
2016-01-04,2016,1,4,-10.9,-19.4,-15.2,0.3
2016-01-05,2016,1,5,-11.9,-28,-20,0
2016-01-06,2016,1,6,-3.5,-12.3,-7.9,0.4
2016-01-07,2016,1,7,-1.9,-11.4,-6.7,0
2016-01-08,2016,1,8,-1.7,-5.8,-3.8,0
2016-01-09,2016,1,9,-0.3,-2.9,-1.6,6
2016-01-10,2016,1,10,5.3,-0.4,2.5,18.5
2016-01-11,2016,1,11,2.9,-14.3,-5.7,0
2016-01-12,2016,1,12,-7.4,-18.9,-13.2,1.8
2016-01-13,2016,1,13,-6.2,-15.6,-10.9,1.4
2016-01-14,2016,1,14,-11.1,-24.4,-17.8,0
2016-01-15,2016,1,15,-6.9,-26.9,-16.9,1.4
2016-01-16,2016,1,16,-6.3,-7.7,-7,1.6
2016-01-17,2016,1,17,-5,-17.6,-11.3,1.6
2016-01-18,2016,1,18,-6.2,-14.2,-10.2,0
2016-01-19,2016,1,19,-6,-15.6,-10.8,0
2016-01-20,2016,1,20,-5.2,-11.4,-8.3,0
2016-01-21,2016,1,21,-5.9,-12.5,-9.2,0
2016-01-22,2016,1,22,-5.5,-19.5,-12.5,0
2016-01-23,2016,1,23,-8.3,-20.1,-14.2,0
2016-01-24,2016,1,24,-6.5,-16.8,-11.7,0
2016-01-25,2016,1,25,-0.5,-6.6,-3.6,0
2016-01-26,2016,1,26,3,-8.3,-2.7,11.5
2016-01-27,2016,1,27,1.4,-14.5,-6.6,0
2016-01-28,2016,1,28,-3.5,-14,-8.8,1.2
2016-01-29,2016,1,29,-1.4,-4.3,-2.9,2.2
2016-01-30,2016,1,30,-1.9,-6.1,-4,0.7
2016-01-31,2016,1,31,-3.5,-14,-8.8,1.2
2016-02-01,2016,2,1,6.4,-8.6,-1.1,7.7
2016-02-02,2016,2,2,-6.1,-13,-9.6,0
2016-02-03,2016,2,3,-1.4,-12.4,-6.9,14.6
2016-02-04,2016,2,4,3.8,-4.8,-0.5,5.2
2016-02-05,2016,2,5,-4.9,-16.2,-10.6,0
2016-02-06,2016,2,6,0.3,-17.4,-8.6,2.3
2016-02-07,2016,2,7,0.1,-14.4,-7.2,0.5
2016-02-08,2016,2,8,-6.8,-12.1,-9.5,0
2016-02-09,2016,2,9,-6.1,-11.8,-9,1.1
2016-02-10,2016,2,10,-5.4,-12.2,-8.8,0.9
2016-02-11,2016,2,11,-9.3,-18.5,-13.9,1.1
2016-02-12,2016,2,12,-12,-22.7,-17.4,0.2
2016-02-13,2016,2,13,-11.6,-21.8,-16.7,2.2
2016-02-14,2016,2,14,-20,-28,-24,0
2016-02-15,2016,2,15,-8.7,-24.5,-16.6,0
2016-02-16,2016,2,16,3.3,-8.8,-2.8,22.6
2016-02-17,2016,2,17,-0.2,-4.3,-2.3,0.5
2016-02-18,2016,2,18,-4,-22.4,-13.2,1.6
2016-02-19,2016,2,19,-3.6,-22.2,-12.9,2.1
2016-02-20,2016,2,20,2.4,-3.8,-0.7,24.2
2016-02-21,2016,2,21,2,-13.7,-5.9,0
2016-02-22,2016,2,22,-7.5,-20.4,-14,0
2016-02-23,2016,2,23,-6,-21.9,-14,0
2016-02-24,2016,2,24,-0.1,-6,-3.1,19.5
2016-02-25,2016,2,25,0.8,-1.4,-0.3,21
2016-02-26,2016,2,26,-1.4,-13.9,-7.7,0
2016-02-27,2016,2,27,0.7,-17.5,-8.4,7.8
2016-02-28,2016,2,28,-2.2,-10.2,-6.2,8.2
2016-02-29,2016,2,29,0.1,-9.6,-4.8,15
2016-03-01,2016,3,1,-5.6,-16.2,-10.9,1
2016-03-02,2016,3,2,-8.9,-14.2,-11.6,27.2
2016-03-03,2016,3,3,-15.1,-22.9,-19,0
2016-03-04,2016,3,4,5.2,-2.3,1.5,23.1
2016-03-05,2016,3,5,-3.3,-29.1,-16.2,0
2016-03-06,2016,3,6,-0.9,-20.5,-10.7,0
2016-03-07,2016,3,7,1.8,-12.3,-5.3,7.5
2016-03-08,2016,3,8,3.1,-3.7,-0.3,0
2016-03-09,2016,3,9,5.2,-2.3,1.5,23.1
2016-03-10,2016,3,10,5.3,-0.5,2.4,0.3
2016-03-11,2016,3,11,4.8,-3.8,0.5,0
2016-03-12,2016,3,12,6.4,-6.7,-0.2,0
2016-03-13,2016,3,13,7.1,-8.9,-0.9,0
2016-03-14,2016,3,14,2.5,-7.7,-2.6,1.7
2016-03-15,2016,3,15,3.8,-0.2,1.8,8.1
2016-03-16,2016,3,16,7.4,0.9,4.2,0
2016-03-17,2016,3,17,1.6,-4.3,-1.4,4.5
2016-03-18,2016,3,18,-0.5,-9.7,-5.1,1
2016-03-19,2016,3,19,-3.8,-15,-9.4,0
2016-03-20,2016,3,20,-1.2,-15.5,-8.4,0
2016-03-21,2016,3,21,3.3,-10.8,-3.8,1.7
2016-03-22,2016,3,22,-0.2,-9.8,-5,0
2016-03-23,2016,3,23,-0.4,-10.2,-5.3,0
2016-03-24,2016,3,24,-3.4,-11.9,-7.7,5.6
2016-03-25,2016,3,25,-2.9,-5.5,-4.2,12
2016-03-26,2016,3,26,1.8,-7.8,-3,0.4
2016-03-27,2016,3,27,10.7,-8.6,1.1,0
2016-03-28,2016,3,28,2.9,-3.9,-0.5,20.3
2016-03-29,2016,3,29,3.8,-4.4,-0.3,1
2016-03-30,2016,3,30,6.9,-6.5,0.2,0
2016-03-31,2016,3,31,4.7,1.1,2.9,34.6
2016-04-01,2016,4,1,11.3,1.2,6.3,0.7
2016-04-02,2016,4,2,5.3,-2.5,1.4,1.8
2016-04-03,2016,4,3,-2.5,-13.5,-8,0
2016-04-04,2016,4,4,-4.4,-16.6,-10.5,0
2016-04-05,2016,4,5,-4.4,-17.5,-11,0
2016-04-06,2016,4,6,1.1,-14.8,-6.9,1.6
2016-04-07,2016,4,7,5.5,-1.9,1.8,15.2
2016-04-08,2016,4,8,4.5,-2.1,1.2,1.8
2016-04-09,2016,4,9,-1.7,-8.9,-5.3,0
2016-04-10,2016,4,10,-0.4,-12.4,-6.4,0
2016-04-11,2016,4,11,0.7,-8.1,-3.7,13.9
2016-04-12,2016,4,12,6.1,0.5,3.3,15.9
2016-04-13,2016,4,13,4.6,-3.5,0.6,0
2016-04-14,2016,4,14,6.3,-4.2,1.1,0
2016-04-15,2016,4,15,7.5,-6.3,0.6,0
2016-04-16,2016,4,16,10.3,-4.4,3,0
2016-04-17,2016,4,17,17.9,-2.8,7.6,0
2016-04-18,2016,4,18,8.9,-1.2,3.9,0
2016-04-19,2016,4,19,12.6,-3.3,4.7,0.5
2016-04-20,2016,4,20,12.5,-0.9,5.8,0
2016-04-21,2016,4,21,19.5,-3,8.3,0.8
2016-04-22,2016,4,22,12.2,4.7,8.5,8.9
2016-04-23,2016,4,23,10.8,-1,4.9,0
2016-04-24,2016,4,24,10.2,-5.5,2.4,0
2016-04-25,2016,4,25,6.6,-4.1,1.3,0
2016-04-26,2016,4,26,8.7,-5.8,1.5,0
2016-04-27,2016,4,27,3.7,-5,-0.7,0
2016-04-28,2016,4,28,5.7,-4.7,0.5,0
2016-04-29,2016,4,29,10.6,-4.9,2.9,0
2016-04-30,2016,4,30,14.4,-2.1,6.2,0
2016-05-01,2016,5,1,15.5,-1.9,6.8,0.6
2016-05-02,2016,5,2,9,4.6,6.8,1.9
2016-05-03,2016,5,3,10.7,0.9,5.8,0
2016-05-04,2016,5,4,13.4,3.4,8.4,0
2016-05-05,2016,5,5,15.4,3.7,9.6,0
2016-05-06,2016,5,6,16.4,2.2,9.3,0
2016-05-07,2016,5,7,20.7,3.4,12.1,0
2016-05-08,2016,5,8,11.8,0,5.9,12.5
2016-05-09,2016,5,9,6.6,0.2,3.4,0
2016-05-10,2016,5,10,16.6,2.1,9.4,0
2016-05-11,2016,5,11,19.8,1.8,10.8,0
2016-05-12,2016,5,12,24.3,2.8,13.6,0
2016-05-13,2016,5,13,20.6,8.8,14.7,17
2016-05-14,2016,5,14,21.6,8.6,15.1,0.6
2016-05-15,2016,5,15,8.6,0.7,4.7,16.8
2016-05-16,2016,5,16,4.4,0.4,2.4,1.7
2016-05-17,2016,5,17,10.5,2.9,6.7,0.2
2016-05-18,2016,5,18,18.8,4.5,11.7,0
2016-05-19,2016,5,19,20.7,7.6,14.2,0
2016-05-20,2016,5,20,23.9,4.9,14.4,0
2016-05-21,2016,5,21,25.3,10.1,17.7,0
2016-05-22,2016,5,22,21.1,7.2,14.2,0
2016-05-23,2016,5,23,25.4,4.4,14.9,0
2016-05-24,2016,5,24,29.1,9.1,19.1,0.3
2016-05-25,2016,5,25,24.7,8.9,16.8,0
2016-05-26,2016,5,26,21.2,6.5,13.9,0
2016-05-27,2016,5,27,25.6,11.2,18.4,5.5
2016-05-28,2016,5,28,20,12.4,16.2,0
2016-05-29,2016,5,29,16.9,11.7,14.3,16.8
2016-05-30,2016,5,30,26.8,13.6,20.2,20.9
2016-05-31,2016,5,31,23,12.1,17.6,0.9
2016-06-01,2016,6,1,20.4,9,14.7,0
2016-06-02,2016,6,2,18.1,13.2,15.7,16.3
2016-06-03,2016,6,3,24.4,15,19.7,0.5
2016-06-04,2016,6,4,24.5,11.9,18.2,0
2016-06-05,2016,6,5,14.8,10.5,12.7,34.8
2016-06-06,2016,6,6,22.7,13.1,17.9,5.5
2016-06-07,2016,6,7,21.8,10.5,16.2,0
2016-06-08,2016,6,8,15.4,7.7,11.6,0.4
2016-06-09,2016,6,9,11.7,6,8.9,1
2016-06-10,2016,6,10,20.2,7.1,13.7,0
2016-06-11,2016,6,11,17.9,6.9,12.4,0
2016-06-12,2016,6,12,13.9,9.6,11.8,9.9
2016-06-13,2016,6,13,18.2,8.4,13.3,9.8
2016-06-14,2016,6,14,24.9,8.3,16.6,0
2016-06-15,2016,6,15,24.9,7.2,16.1,0
2016-06-16,2016,6,16,23.3,9.5,16.4,0
2016-06-17,2016,6,17,24.7,8.8,16.8,0
2016-06-18,2016,6,18,28.6,8.4,18.5,0
2016-06-19,2016,6,19,30.6,11.9,21.3,0
2016-06-20,2016,6,20,30.6,17.6,24.1,8.3
2016-06-21,2016,6,21,22.1,9.6,15.9,0.3
2016-06-22,2016,6,22,21.4,9.6,15.5,0
2016-06-23,2016,6,23,21.3,8.4,14.9,1.1
2016-06-24,2016,6,24,22.6,5.7,14.2,0
2016-06-25,2016,6,25,28.5,9.6,19.1,0
2016-06-26,2016,6,26,30.4,12.3,21.4,0
2016-06-27,2016,6,27,24.6,18,21.3,4.8
2016-06-28,2016,6,28,27.2,16.1,21.7,3.8
2016-06-29,2016,6,29,18,13.8,15.9,3.9
2016-06-30,2016,6,30,26,12.3,19.2,0.4
2016-07-01,2016,7,1,27.7,10.8,19.3,5.5
2016-07-02,2016,7,2,19.3,11.9,15.6,3.4
2016-07-03,2016,7,3,22.8,10.5,16.7,0
2016-07-04,2016,7,4,26.9,12.5,19.7,0
2016-07-05,2016,7,5,28,14.2,21.1,0
2016-07-06,2016,7,6,21.3,14.1,17.7,0
2016-07-07,2016,7,7,17,13.3,15.2,23.3
